id,t,mu,g1,g2,W1,W2,prob_treat,treated,post,true_te,F1,F2,factor_prod,g,treat,rel_year,eps,y
101,10,1.8757279625208032,1.8757279625208032,1,0.7965752822297036,0.6415719757852808,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.600896377901235,13,0,-3,1.8052537163353362,3.4061500942365712
101,11,1.8757279625208032,1.8757279625208032,1,0.7965752822297036,0.6415719757852808,0.5,TRUE,FALSE,0,1,-0.6696332413164968,1.2060947212043063,13,0,-2,-0.5465372361450587,0.6595574850592476
101,12,1.8757279625208032,1.8757279625208032,1,0.7965752822297036,0.6415719757852808,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.9189192346974352,13,0,-1,0.49961276433544316,1.4185319990328784
101,13,1.8757279625208032,1.8757279625208032,1,0.7965752822297036,0.6415719757852808,0.5,TRUE,TRUE,1,1,-0.6935734437757719,1.1821545187450313,13,1,0,0.19719840349174764,2.3793529222367793
102,9,0.5127754922678369,0.5127754922678369,1,-0.6157960113370924,-0.0761427477234422,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.21300008357664008,13,0,-4,-0.27856164093301394,-0.06556155735637387
102,10,0.5127754922678369,0.5127754922678369,1,-0.6157960113370924,-0.0761427477234422,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.23794390764826873,13,0,-3,0.6719523457712205,0.9098962534194892
102,11,0.5127754922678369,0.5127754922678369,1,-0.6157960113370924,-0.0761427477234422,0.5,TRUE,FALSE,0,1,-0.6696332413164968,-0.1568577490486599,13,0,-2,-0.9077062816045044,-1.0645640306531643
102,12,0.5127754922678369,0.5127754922678369,1,-0.6157960113370924,-0.0761427477234422,0.5,TRUE,FALSE,0,1,-0.956808727823368,-0.4440332355555311,13,0,-1,-0.8996338876384496,-1.3436671231939807
102,13,0.5127754922678369,0.5127754922678369,1,-0.6157960113370924,-0.0761427477234422,0.5,TRUE,TRUE,1,1,-0.6935734437757719,-0.18079795150793498,13,1,0,0.8965714084933928,1.715773456985458
103,9,1.3986335253633335,1.3986335253633335,1,2.0514010079768226,0.09257392559674338,0.5,FALSE,FALSE,0,1,-0.29977540869119684,1.0988581166721367,Inf,0,-10,-1.7747279355486258,-0.6758698188764891
103,10,1.3986335253633335,1.3986335253633335,1,2.0514010079768226,0.09257392559674338,0.5,FALSE,FALSE,0,1,-0.2748315846195682,1.1238019407437654,Inf,0,-10,1.447700359290826,2.5715023000345916
103,11,1.3986335253633335,1.3986335253633335,1,2.0514010079768226,0.09257392559674338,0.5,FALSE,FALSE,0,1,-0.6696332413164968,0.7290002840468367,Inf,0,-10,0.20273154750966763,0.9317318315565043
103,12,1.3986335253633335,1.3986335253633335,1,2.0514010079768226,0.09257392559674338,0.5,FALSE,FALSE,0,1,-0.956808727823368,0.4418247975399655,Inf,0,-10,2.350560656546252,2.7923854540862174
103,13,1.3986335253633335,1.3986335253633335,1,2.0514010079768226,0.09257392559674338,0.5,FALSE,TRUE,1,1,-0.6935734437757719,0.7050600815875616,Inf,0,-10,1.244045136082954,1.9491052176705157
104,9,1.8272192130632647,1.8272192130632647,1,2.924827893871288,-1.4280866587868766,0.5,TRUE,FALSE,0,1,-0.29977540869119684,1.527443804372068,13,0,-4,-0.09252590810934977,1.4349178962627183
104,10,1.8272192130632647,1.8272192130632647,1,2.924827893871288,-1.4280866587868766,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.5523876284436966,13,0,-3,-0.1303184431200537,1.422069185323643
104,11,1.8272192130632647,1.8272192130632647,1,2.924827893871288,-1.4280866587868766,0.5,TRUE,FALSE,0,1,-0.6696332413164968,1.157585971746768,13,0,-2,-1.015197805930773,0.14238816581599512
104,12,1.8272192130632647,1.8272192130632647,1,2.924827893871288,-1.4280866587868766,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.8704104852398967,13,0,-1,0.37877609560762,1.2491865808475167
104,13,1.8272192130632647,1.8272192130632647,1,2.924827893871288,-1.4280866587868766,0.5,TRUE,TRUE,1,1,-0.6935734437757719,1.1336457692874928,13,1,0,2.0902931005656833,4.223938869853177
105,9,-0.45046738589337987,-0.45046738589337987,1,2.0979664004728953,0.16971871174913045,0.5,TRUE,FALSE,0,1,-0.29977540869119684,-0.7502427945845767,13,0,-4,0.49366054364236867,-0.256582250942208
105,10,-0.45046738589337987,-0.45046738589337987,1,2.0979664004728953,0.16971871174913045,0.5,TRUE,FALSE,0,1,-0.2748315846195682,-0.725298970512948,13,0,-3,1.4038906355338179,0.6785916650208699
105,11,-0.45046738589337987,-0.45046738589337987,1,2.0979664004728953,0.16971871174913045,0.5,TRUE,FALSE,0,1,-0.6696332413164968,-1.1201006272098768,13,0,-2,0.25843808040872385,-0.861662546801153
105,12,-0.45046738589337987,-0.45046738589337987,1,2.0979664004728953,0.16971871174913045,0.5,TRUE,FALSE,0,1,-0.956808727823368,-1.407276113716748,13,0,-1,1.0026154801506684,-0.4046606335660796
105,13,-0.45046738589337987,-0.45046738589337987,1,2.0979664004728953,0.16971871174913045,0.5,TRUE,TRUE,1,1,-0.6935734437757719,-1.1440408296691518,13,1,0,0.7729158161589228,0.628874986489771
106,9,1.4859504218506105,1.4859504218506105,1,3.946714901630256,1.4285239849381985,0.5,TRUE,FALSE,0,1,-0.29977540869119684,1.1861750131594138,13,0,-4,-0.08239151117604362,1.1037835019833702
106,10,1.4859504218506105,1.4859504218506105,1,3.946714901630256,1.4285239849381985,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.2111188372310424,13,0,-3,0.11508172095212667,1.326200558183169
106,11,1.4859504218506105,1.4859504218506105,1,3.946714901630256,1.4285239849381985,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.8163171805341137,13,0,-2,0.0954211913128454,0.9117383718469592
106,12,1.4859504218506105,1.4859504218506105,1,3.946714901630256,1.4285239849381985,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.5291416940272425,13,0,-1,2.674282798888262,3.2034244929155045
106,13,1.4859504218506105,1.4859504218506105,1,3.946714901630256,1.4285239849381985,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.7923769780748386,13,1,0,0.11201508957927997,1.9043920676541186
107,9,1.1550059015004084,1.1550059015004084,1,1.3165760883150714,0.99742835830578,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.8552304928092116,13,0,-4,-0.04303122401256455,0.8121992687966471
107,10,1.1550059015004084,1.1550059015004084,1,1.3165760883150714,0.99742835830578,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.8801743168808402,13,0,-3,0.41997465531558437,1.3001489721964246
107,11,1.1550059015004084,1.1550059015004084,1,1.3165760883150714,0.99742835830578,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.48537266018391156,13,0,-2,-0.5969882531415297,-0.11161559295761814
107,12,1.1550059015004084,1.1550059015004084,1,1.3165760883150714,0.99742835830578,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.19819717367704037,13,0,-1,2.314757473800973,2.512954647478013
107,13,1.1550059015004084,1.1550059015004084,1,1.3165760883150714,0.99742835830578,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.4614324577246365,13,1,0,0.6893464378398341,2.1507788955644704
108,9,1.8667561685366896,1.8667561685366896,1,2.8181652136511883,1.3502547719216178,0.5,FALSE,FALSE,0,1,-0.29977540869119684,1.5669807598454928,Inf,0,-10,0.8668265697166428,2.4338073295621356
108,10,1.8667561685366896,1.8667561685366896,1,2.8181652136511883,1.3502547719216178,0.5,FALSE,FALSE,0,1,-0.2748315846195682,1.5919245839171214,Inf,0,-10,2.0231282352450246,3.615052819162146
108,11,1.8667561685366896,1.8667561685366896,1,2.8181652136511883,1.3502547719216178,0.5,FALSE,FALSE,0,1,-0.6696332413164968,1.1971229272201929,Inf,0,-10,-0.1625197376913786,1.0346031895288144
108,12,1.8667561685366896,1.8667561685366896,1,2.8181652136511883,1.3502547719216178,0.5,FALSE,FALSE,0,1,-0.956808727823368,0.9099474407133216,Inf,0,-10,0.0456645755510173,0.9556120162643389
108,13,1.8667561685366896,1.8667561685366896,1,2.8181652136511883,1.3502547719216178,0.5,FALSE,TRUE,1,1,-0.6935734437757719,1.1731827247609177,Inf,0,-10,0.0284610702861966,1.2016437950471142
109,9,2.2183986683188004,2.2183986683188004,1,3.353727974510015,0.47997984374134905,0.5,TRUE,FALSE,0,1,-0.29977540869119684,1.9186232596276036,13,0,-4,0.23745498347434593,2.1560782431019496
109,10,2.2183986683188004,2.2183986683188004,1,3.353727974510015,0.47997984374134905,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.9435670836992323,13,0,-3,-1.6414834158092142,0.30208366789001806
109,11,2.2183986683188004,2.2183986683188004,1,3.353727974510015,0.47997984374134905,0.5,TRUE,FALSE,0,1,-0.6696332413164968,1.5487654270023037,13,0,-2,0.47547978164551125,2.024245208647815
109,12,2.2183986683188004,2.2183986683188004,1,3.353727974510015,0.47997984374134905,0.5,TRUE,FALSE,0,1,-0.956808727823368,1.2615899404954325,13,0,-1,1.4047653928173172,2.6663553333127497
109,13,2.2183986683188004,2.2183986683188004,1,3.353727974510015,0.47997984374134905,0.5,TRUE,TRUE,1,1,-0.6935734437757719,1.5248252245430285,13,1,0,0.8242415970268605,3.349066821569889
110,9,0.5615437426649105,0.5615437426649105,1,-0.5661263126547124,0.28197195601678204,0.5,FALSE,FALSE,0,1,-0.29977540869119684,0.26176833397371363,Inf,0,-10,0.7403894425513021,1.0021577765250158
110,10,0.5615437426649105,0.5615437426649105,1,-0.5661263126547124,0.28197195601678204,0.5,FALSE,FALSE,0,1,-0.2748315846195682,0.2867121580453423,Inf,0,-10,-1.3585418541821073,-1.071829696136765
110,11,0.5615437426649105,0.5615437426649105,1,-0.5661263126547124,0.28197195601678204,0.5,FALSE,FALSE,0,1,-0.6696332413164968,-0.10808949865158635,Inf,0,-10,-0.18307398790776133,-0.29116348655934765
110,12,0.5615437426649105,0.5615437426649105,1,-0.5661263126547124,0.28197195601678204,0.5,FALSE,FALSE,0,1,-0.956808727823368,-0.39526498515845754,Inf,0,-10,2.065146606538276,1.6698816213798184
110,13,0.5615437426649105,0.5615437426649105,1,-0.5661263126547124,0.28197195601678204,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-0.13202970111086143,Inf,0,-10,0.9938309391301724,0.861801238019311
111,9,1.2300610903770652,1.2300610903770652,1,1.2821264858192403,1.0398950674797864,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.9302856816858684,13,0,-4,1.1931356922896041,2.1234213739754724
111,10,1.2300610903770652,1.2300610903770652,1,1.2821264858192403,1.0398950674797864,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.9552295057574971,13,0,-3,-0.012224093614979292,0.9430054121425178
111,11,1.2300610903770652,1.2300610903770652,1,1.2821264858192403,1.0398950674797864,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.5604278490605684,13,0,-2,-0.6884699316173916,-0.12804208255682314
111,12,1.2300610903770652,1.2300610903770652,1,1.2821264858192403,1.0398950674797864,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.2732523625536972,13,0,-1,0.07862013409114388,0.3518724966448411
111,13,1.2300610903770652,1.2300610903770652,1,1.2821264858192403,1.0398950674797864,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.5364876466012933,13,1,0,-1.5017718017668364,0.03471584483445689
112,9,0.28071391276042457,0.28071391276042457,1,0.4118304866322211,1.1914909408300296,0.5,TRUE,FALSE,0,1,-0.29977540869119684,-0.019061495930772276,13,0,-4,-1.2220808145037607,-1.241142310434533
112,10,0.28071391276042457,0.28071391276042457,1,0.4118304866322211,1.1914909408300296,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.005882328140856374,13,0,-3,0.6859144509025006,0.691796779043357
112,11,0.28071391276042457,0.28071391276042457,1,0.4118304866322211,1.1914909408300296,0.5,TRUE,FALSE,0,1,-0.6696332413164968,-0.38891932855607225,13,0,-2,-0.42223585297384236,-0.8111551815299146
112,12,0.28071391276042457,0.28071391276042457,1,0.4118304866322211,1.1914909408300296,0.5,TRUE,FALSE,0,1,-0.956808727823368,-0.6760948150629434,13,0,-1,1.9372449194636803,1.2611501044007367
112,13,0.28071391276042457,0.28071391276042457,1,0.4118304866322211,1.1914909408300296,0.5,TRUE,TRUE,1,1,-0.6935734437757719,-0.41285953101534734,13,1,0,-1.105581232500002,-0.5184407635153494
113,9,1.7721623607459722,1.7721623607459722,1,0.9319243254451358,2.450261534258922,0.5,FALSE,FALSE,0,1,-0.29977540869119684,1.4723869520547754,Inf,0,-10,0.46246388170414643,1.9348508337589219
113,10,1.7721623607459722,1.7721623607459722,1,0.9319243254451358,2.450261534258922,0.5,FALSE,FALSE,0,1,-0.2748315846195682,1.497330776126404,Inf,0,-10,0.3257008308779444,1.8230316070043484
113,11,1.7721623607459722,1.7721623607459722,1,0.9319243254451358,2.450261534258922,0.5,FALSE,FALSE,0,1,-0.6696332413164968,1.1025291194294753,Inf,0,-10,-1.9292694300524138,-0.8267403106229385
113,12,1.7721623607459722,1.7721623607459722,1,0.9319243254451358,2.450261534258922,0.5,FALSE,FALSE,0,1,-0.956808727823368,0.8153536329226042,Inf,0,-10,0.6080648421411605,1.4234184750637646
113,13,1.7721623607459722,1.7721623607459722,1,0.9319243254451358,2.450261534258922,0.5,FALSE,TRUE,1,1,-0.6935734437757719,1.0785889169702003,Inf,0,-10,-1.846728326399519,-0.7681394094293186
114,9,-0.3772959921501118,-0.3772959921501118,1,-1.593545195745487,0.8104060576034209,0.5,FALSE,FALSE,0,1,-0.29977540869119684,-0.6770714008413086,Inf,0,-10,-2.124833211393163,-2.8019046122344715
114,10,-0.3772959921501118,-0.3772959921501118,1,-1.593545195745487,0.8104060576034209,0.5,FALSE,FALSE,0,1,-0.2748315846195682,-0.6521275767696799,Inf,0,-10,0.4260133130602691,-0.2261142637094108
114,11,-0.3772959921501118,-0.3772959921501118,1,-1.593545195745487,0.8104060576034209,0.5,FALSE,FALSE,0,1,-0.6696332413164968,-1.0469292334666087,Inf,0,-10,-1.010298254098875,-2.0572274875654837
114,12,-0.3772959921501118,-0.3772959921501118,1,-1.593545195745487,0.8104060576034209,0.5,FALSE,FALSE,0,1,-0.956808727823368,-1.33410471997348,Inf,0,-10,-1.285962287766771,-2.620067007740251
114,13,-0.3772959921501118,-0.3772959921501118,1,-1.593545195745487,0.8104060576034209,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-1.0708694359258837,Inf,0,-10,0.16714238000035772,-0.9037270559255259
115,9,0.2728496124170521,0.2728496124170521,1,-0.9912669590612215,1.7881623492497896,0.5,FALSE,FALSE,0,1,-0.29977540869119684,-0.026925796274144764,Inf,0,-10,1.7750068533579462,1.7480810570838015
115,10,0.2728496124170521,0.2728496124170521,1,-0.9912669590612215,1.7881623492497896,0.5,FALSE,FALSE,0,1,-0.2748315846195682,-0.0019819722025161135,Inf,0,-10,-0.5661479706010516,-0.5681299428035678
115,11,0.2728496124170521,0.2728496124170521,1,-0.9912669590612215,1.7881623492497896,0.5,FALSE,FALSE,0,1,-0.6696332413164968,-0.39678362889944474,Inf,0,-10,-0.8350334466573507,-1.2318170755567954
115,12,0.2728496124170521,0.2728496124170521,1,-0.9912669590612215,1.7881623492497896,0.5,FALSE,FALSE,0,1,-0.956808727823368,-0.6839591154063159,Inf,0,-10,0.24155435777663448,-0.44240475762968146
115,13,0.2728496124170521,0.2728496124170521,1,-0.9912669590612215,1.7881623492497896,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-0.4207238313587198,Inf,0,-10,-1.3031764815607791,-1.723900312919499
116,9,1.7216080908394495,1.7216080908394495,1,1.841604677038752,0.7878828352895512,0.5,TRUE,FALSE,0,1,-0.29977540869119684,1.4218326821482528,13,0,-4,-0.6190534158650802,0.8027792662831725
116,10,1.7216080908394495,1.7216080908394495,1,1.841604677038752,0.7878828352895512,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.4467765062198814,13,0,-3,-0.997497463373705,0.44927904284617637
116,11,1.7216080908394495,1.7216080908394495,1,1.841604677038752,0.7878828352895512,0.5,TRUE,FALSE,0,1,-0.6696332413164968,1.0519748495229528,13,0,-2,0.10470424560937217,1.156679095132325
116,12,1.7216080908394495,1.7216080908394495,1,1.841604677038752,0.7878828352895512,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.7647993630160815,13,0,-1,1.937321099974783,2.7021204629908646
116,13,1.7216080908394495,1.7216080908394495,1,1.841604677038752,0.7878828352895512,0.5,TRUE,TRUE,1,1,-0.6935734437757719,1.0280346470636776,13,1,0,0.745628627392456,2.7736632744561334
117,9,1.2953834636867914,1.2953834636867914,1,2.0963031558178837,1.0326022106655548,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.9956080549955946,13,0,-4,-1.8279942110404055,-0.8323861560448109
117,10,1.2953834636867914,1.2953834636867914,1,2.0963031558178837,1.0326022106655548,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.0205518790672232,13,0,-3,-0.3769556225315592,0.6435962565356641
117,11,1.2953834636867914,1.2953834636867914,1,2.0963031558178837,1.0326022106655548,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.6257502223702945,13,0,-2,-0.4038267148285418,0.22192350754175272
117,12,1.2953834636867914,1.2953834636867914,1,2.0963031558178837,1.0326022106655548,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.33857473586342335,13,0,-1,0.4589048870882607,0.7974796229516841
117,13,1.2953834636867914,1.2953834636867914,1,2.0963031558178837,1.0326022106655548,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.6018100199110195,13,1,0,0.43647214079148,2.0382821607024995
118,9,-0.8953861186551284,-0.8953861186551284,1,0.7805237187886975,1.2826690817962367,0.5,TRUE,FALSE,0,1,-0.29977540869119684,-1.1951615273463252,13,0,-4,1.6765393278624503,0.4813778005161251
118,10,-0.8953861186551284,-0.8953861186551284,1,0.7805237187886975,1.2826690817962367,0.5,TRUE,FALSE,0,1,-0.2748315846195682,-1.1702177032746965,13,0,-3,-0.8201181778622633,-1.9903358811369598
118,11,-0.8953861186551284,-0.8953861186551284,1,0.7805237187886975,1.2826690817962367,0.5,TRUE,FALSE,0,1,-0.6696332413164968,-1.5650193599716253,13,0,-2,-0.48302490338747545,-2.0480442633591007
118,12,-0.8953861186551284,-0.8953861186551284,1,0.7805237187886975,1.2826690817962367,0.5,TRUE,FALSE,0,1,-0.956808727823368,-1.8521948464784965,13,0,-1,0.023139031378576612,-1.8290558150999199
118,13,-0.8953861186551284,-0.8953861186551284,1,0.7805237187886975,1.2826690817962367,0.5,TRUE,TRUE,1,1,-0.6935734437757719,-1.5889595624309003,13,1,0,0.29552004231133744,-0.29343952011956287
119,9,-0.6480468722470178,-0.6480468722470178,1,-0.8363511936788622,0.26745045450350957,0.5,TRUE,FALSE,0,1,-0.29977540869119684,-0.9478222809382146,13,0,-4,-1.2530448004375032,-2.200867081375718
119,10,-0.6480468722470178,-0.6480468722470178,1,-0.8363511936788622,0.26745045450350957,0.5,TRUE,FALSE,0,1,-0.2748315846195682,-0.922878456866586,13,0,-3,-1.2523462518111637,-2.1752247086777494
119,11,-0.6480468722470178,-0.6480468722470178,1,-0.8363511936788622,0.26745045450350957,0.5,TRUE,FALSE,0,1,-0.6696332413164968,-1.3176801135635148,13,0,-2,-0.14504008060168194,-1.4627201941651968
119,12,-0.6480468722470178,-0.6480468722470178,1,-0.8363511936788622,0.26745045450350957,0.5,TRUE,FALSE,0,1,-0.956808727823368,-1.604855600070386,13,0,-1,1.08848654814678,-0.5163690519236059
119,13,-0.6480468722470178,-0.6480468722470178,1,-0.8363511936788622,0.26745045450350957,0.5,TRUE,TRUE,1,1,-0.6935734437757719,-1.3416203160227897,13,1,0,-0.39064188884338547,-0.7322622048661752
120,9,2.005116192191193,2.005116192191193,1,2.8546756453326667,0.3359838138159743,0.5,FALSE,FALSE,0,1,-0.29977540869119684,1.705340783499996,Inf,0,-10,-0.7744163366285979,0.9309244468713982
120,10,2.005116192191193,2.005116192191193,1,2.8546756453326667,0.3359838138159743,0.5,FALSE,FALSE,0,1,-0.2748315846195682,1.7302846075716247,Inf,0,-10,-0.6552962986641411,1.0749883089074836
120,11,2.005116192191193,2.005116192191193,1,2.8546756453326667,0.3359838138159743,0.5,FALSE,FALSE,0,1,-0.6696332413164968,1.3354829508746962,Inf,0,-10,-0.4319071025566593,0.9035758483180368
120,12,2.005116192191193,2.005116192191193,1,2.8546756453326667,0.3359838138159743,0.5,FALSE,FALSE,0,1,-0.956808727823368,1.048307464367825,Inf,0,-10,-1.869334841798678,-0.821027377430853
120,13,2.005116192191193,2.005116192191193,1,2.8546756453326667,0.3359838138159743,0.5,FALSE,TRUE,1,1,-0.6935734437757719,1.311542748415421,Inf,0,-10,2.3698704418554506,3.6814131902708715
121,9,-0.5580978514972081,-0.5580978514972081,1,0.8315497943678545,1.021205707454892,0.5,TRUE,FALSE,0,1,-0.29977540869119684,-0.8578732601884049,13,0,-4,1.4593756168446936,0.6015023566562887
121,10,-0.5580978514972081,-0.5580978514972081,1,0.8315497943678545,1.021205707454892,0.5,TRUE,FALSE,0,1,-0.2748315846195682,-0.8329294361167763,13,0,-3,0.32060959079415124,-0.512319845322625
121,11,-0.5580978514972081,-0.5580978514972081,1,0.8315497943678545,1.021205707454892,0.5,TRUE,FALSE,0,1,-0.6696332413164968,-1.227731092813705,13,0,-2,2.418434905630274,1.1907038128165688
121,12,-0.5580978514972081,-0.5580978514972081,1,0.8315497943678545,1.021205707454892,0.5,TRUE,FALSE,0,1,-0.956808727823368,-1.5149065793205763,13,0,-1,-0.46001285076898274,-1.974919430089559
121,13,-0.5580978514972081,-0.5580978514972081,1,0.8315497943678545,1.021205707454892,0.5,TRUE,TRUE,1,1,-0.6935734437757719,-1.25167129527298,13,1,0,-0.543540092817572,-0.795211388090552
122,9,1.3117433690455473,1.3117433690455473,1,1.0582681579211386,0.6982390719806344,0.5,FALSE,FALSE,0,1,-0.29977540869119684,1.0119679603543505,Inf,0,-10,0.35567355982005944,1.36764152017441
122,10,1.3117433690455473,1.3117433690455473,1,1.0582681579211386,0.6982390719806344,0.5,FALSE,FALSE,0,1,-0.2748315846195682,1.0369117844259792,Inf,0,-10,-2.1180219833167477,-1.0811101988907685
122,11,1.3117433690455473,1.3117433690455473,1,1.0582681579211386,0.6982390719806344,0.5,FALSE,FALSE,0,1,-0.6696332413164968,0.6421101277290505,Inf,0,-10,-1.489775164190537,-0.8476650364614865
122,12,1.3117433690455473,1.3117433690455473,1,1.0582681579211386,0.6982390719806344,0.5,FALSE,FALSE,0,1,-0.956808727823368,0.3549346412221793,Inf,0,-10,-0.7860762713700469,-0.43114163014786755
122,13,1.3117433690455473,1.3117433690455473,1,1.0582681579211386,0.6982390719806344,0.5,FALSE,TRUE,1,1,-0.6935734437757719,0.6181699252697754,Inf,0,-10,-1.1151323039808279,-0.4969623787110524
123,9,0.07243703424151371,0.07243703424151371,1,-1.7897475584343268,3.101736695349468,0.5,FALSE,FALSE,0,1,-0.29977540869119684,-0.22733837444968313,Inf,0,-10,0.6402989107636884,0.41296053631400526
123,10,0.07243703424151371,0.07243703424151371,1,-1.7897475584343268,3.101736695349468,0.5,FALSE,FALSE,0,1,-0.2748315846195682,-0.20239455037805448,Inf,0,-10,-1.0603806546629049,-1.2627752050409593
123,11,0.07243703424151371,0.07243703424151371,1,-1.7897475584343268,3.101736695349468,0.5,FALSE,FALSE,0,1,-0.6696332413164968,-0.5971962070749831,Inf,0,-10,-0.18711396960629806,-0.7843101766812812
123,12,0.07243703424151371,0.07243703424151371,1,-1.7897475584343268,3.101736695349468,0.5,FALSE,FALSE,0,1,-0.956808727823368,-0.8843716935818543,Inf,0,-10,0.8197505136251203,-0.064621179956734
123,13,0.07243703424151371,0.07243703424151371,1,-1.7897475584343268,3.101736695349468,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-0.6211364095342582,Inf,0,-10,1.2684555821080308,0.6473191725737726
124,9,0.7732539186949654,0.7732539186949654,1,1.2875997308642675,0.5763511310703703,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.47347851000376856,13,0,-4,0.43348665387087987,0.9069651638746484
124,10,0.7732539186949654,0.7732539186949654,1,1.2875997308642675,0.5763511310703703,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.4984223340753972,13,0,-3,0.9614388651700687,1.459861199245466
124,11,0.7732539186949654,0.7732539186949654,1,1.2875997308642675,0.5763511310703703,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.10362067737846858,13,0,-2,0.18288001869474857,0.28650069607321715
124,12,0.7732539186949654,0.7732539186949654,1,1.2875997308642675,0.5763511310703703,0.5,TRUE,FALSE,0,1,-0.956808727823368,-0.1835548091284026,13,0,-1,0.32799718192166766,0.14444237279326505
124,13,0.7732539186949654,0.7732539186949654,1,1.2875997308642675,0.5763511310703703,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.0796804749191935,13,1,0,-0.3219223950516687,0.7577580798675247
125,9,0.3945097192469096,0.3945097192469096,1,0.7529084444863623,3.9642972535383207,0.5,FALSE,FALSE,0,1,-0.29977540869119684,0.09473431055571274,Inf,0,-10,-0.442833863578794,-0.34809955302308127
125,10,0.3945097192469096,0.3945097192469096,1,0.7529084444863623,3.9642972535383207,0.5,FALSE,FALSE,0,1,-0.2748315846195682,0.11967813462734139,Inf,0,-10,-0.019891517143181346,0.09978661748416004
125,11,0.3945097192469096,0.3945097192469096,1,0.7529084444863623,3.9642972535383207,0.5,FALSE,FALSE,0,1,-0.6696332413164968,-0.27512352206958723,Inf,0,-10,-1.150330454157713,-1.4254539762273004
125,12,0.3945097192469096,0.3945097192469096,1,0.7529084444863623,3.9642972535383207,0.5,FALSE,FALSE,0,1,-0.956808727823368,-0.5622990085764584,Inf,0,-10,-0.3644186862714051,-0.9267176948478635
125,13,0.3945097192469096,0.3945097192469096,1,0.7529084444863623,3.9642972535383207,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-0.2990637245288623,Inf,0,-10,0.284242435482277,-0.014821289046585306
126,9,1.3848828536954354,1.3848828536954354,1,1.8937179043277363,0.2475575470294985,0.5,TRUE,FALSE,0,1,-0.29977540869119684,1.0851074450042386,13,0,-4,-0.26285384481411644,0.8222536001901222
126,10,1.3848828536954354,1.3848828536954354,1,1.8937179043277363,0.2475575470294985,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.1100512690758673,13,0,-3,-0.6268343328558572,0.48321693622001005
126,11,1.3848828536954354,1.3848828536954354,1,1.8937179043277363,0.2475575470294985,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.7152496123789386,13,0,-2,0.5306290017442324,1.245878614123171
126,12,1.3848828536954354,1.3848828536954354,1,1.8937179043277363,0.2475575470294985,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.4280741258720674,13,0,-1,2.0456025433604723,2.47367666923254
126,13,1.3848828536954354,1.3848828536954354,1,1.8937179043277363,0.2475575470294985,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.6913094099196635,13,1,0,-0.4168271620766231,1.2744822478430404
127,9,1.3423417974344645,1.3423417974344645,1,1.7946363812693518,1.0457987753916897,0.5,TRUE,FALSE,0,1,-0.29977540869119684,1.0425663887432677,13,0,-4,0.6866279321454466,1.7291943208887144
127,10,1.3423417974344645,1.3423417974344645,1,1.7946363812693518,1.0457987753916897,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.0675102128148963,13,0,-3,-1.9815874644263238,-0.9140772516114275
127,11,1.3423417974344645,1.3423417974344645,1,1.7946363812693518,1.0457987753916897,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.6727085561179676,13,0,-2,1.4480619995390343,2.120770555657002
